license,file_name,coco_url,height,width,date_captured,id 
1,000000243193.jpg,http://images.cocodataset.org/test2017/000000243193.jpg,428,640,2013-11-19 18:58:17,243193
3,000000383310.jpg,http://images.cocodataset.org/test2017/000000383310.jpg,425,640,2013-11-19 18:59:32,383310
1,000000282491.jpg,http://images.cocodataset.org/test2017/000000282491.jpg,467,640,2013-11-19 18:59:45,282491
3,000000024178.jpg,http://images.cocodataset.org/test2017/000000024178.jpg,640,424,2013-11-19 19:02:40,24178
3,000000406079.jpg,http://images.cocodataset.org/test2017/000000406079.jpg,376,640,2013-11-19 19:04:28,406079
3,000000239824.jpg,http://images.cocodataset.org/test2017/000000239824.jpg,473,640,2013-11-19 19:05:28,239824
4,000000408257.jpg,http://images.cocodataset.org/test2017/000000408257.jpg,640,400,2013-11-19 19:06:08,408257
2,000000039658.jpg,http://images.cocodataset.org/test2017/000000039658.jpg,640,539,2013-11-19 19:16:19,39658
6,000000331089.jpg,http://images.cocodataset.org/test2017/000000331089.jpg,478,640,2013-11-19 19:46:06,331089
1,000000539374.jpg,http://images.cocodataset.org/test2017/000000539374.jpg,425,640,2013-11-19 19:47:48,539374
5,000000087952.jpg,http://images.cocodataset.org/test2017/000000087952.jpg,427,640,2013-11-19 19:53:37,87952
6,000000227834.jpg,http://images.cocodataset.org/test2017/000000227834.jpg,612,612,2013-11-19 19:54:26,227834
4,000000325811.jpg,http://images.cocodataset.org/test2017/000000325811.jpg,384,640,2013-11-19 19:59:59,325811
4,000000528175.jpg,http://images.cocodataset.org/test2017/000000528175.jpg,426,640,2013-11-19 20:00:29,528175
2,000000423298.jpg,http://images.cocodataset.org/test2017/000000423298.jpg,534,640,2013-11-19 20:24:53,423298
1,000000471055.jpg,http://images.cocodataset.org/test2017/000000471055.jpg,640,425,2013-11-19 20:26:07,471055
3,000000274227.jpg,http://images.cocodataset.org/test2017/000000274227.jpg,427,640,2013-11-19 20:27:09,274227
1,000000540061.jpg,http://images.cocodataset.org/test2017/000000540061.jpg,640,478,2013-11-19 20:28:58,540061
5,000000549950.jpg,http://images.cocodataset.org/test2017/000000549950.jpg,640,480,2013-11-19 20:32:56,549950
4,000000391431.jpg,http://images.cocodataset.org/test2017/000000391431.jpg,478,640,2013-11-19 20:39:08,391431
1,000000157264.jpg,http://images.cocodataset.org/test2017/000000157264.jpg,426,640,2013-11-19 20:45:24,157264
1,000000553084.jpg,http://images.cocodataset.org/test2017/000000553084.jpg,426,640,2013-11-19 20:45:27,553084
4,000000263736.jpg,http://images.cocodataset.org/test2017/000000263736.jpg,640,480,2013-11-19 20:53:15,263736
3,000000000408.jpg,http://images.cocodataset.org/test2017/000000000408.jpg,360,640,2013-11-19 20:53:28,408
3,000000087237.jpg,http://images.cocodataset.org/test2017/000000087237.jpg,427,640,2013-11-19 20:53:43,87237
1,000000460425.jpg,http://images.cocodataset.org/test2017/000000460425.jpg,480,640,2013-11-19 20:58:52,460425
1,000000349845.jpg,http://images.cocodataset.org/test2017/000000349845.jpg,480,640,2013-11-19 21:00:42,349845
3,000000381649.jpg,http://images.cocodataset.org/test2017/000000381649.jpg,427,640,2013-11-19 21:02:35,381649
3,000000389659.jpg,http://images.cocodataset.org/test2017/000000389659.jpg,478,640,2013-11-19 21:05:15,389659
4,000000426871.jpg,http://images.cocodataset.org/test2017/000000426871.jpg,397,595,2013-11-19 21:18:07,426871
5,000000269041.jpg,http://images.cocodataset.org/test2017/000000269041.jpg,427,640,2013-11-19 21:53:14,269041
3,000000313307.jpg,http://images.cocodataset.org/test2017/000000313307.jpg,513,640,2013-11-19 21:56:25,313307
3,000000241393.jpg,http://images.cocodataset.org/test2017/000000241393.jpg,360,640,2013-11-19 21:59:05,241393
4,000000068768.jpg,http://images.cocodataset.org/test2017/000000068768.jpg,427,640,2013-11-19 22:02:06,68768
3,000000252123.jpg,http://images.cocodataset.org/test2017/000000252123.jpg,430,640,2013-11-19 22:05:53,252123
1,000000104942.jpg,http://images.cocodataset.org/test2017/000000104942.jpg,426,640,2013-11-19 22:10:55,104942
1,000000480350.jpg,http://images.cocodataset.org/test2017/000000480350.jpg,427,640,2013-11-19 22:16:23,480350
1,000000049492.jpg,http://images.cocodataset.org/test2017/000000049492.jpg,426,640,2013-11-19 22:25:58,49492
3,000000493631.jpg,http://images.cocodataset.org/test2017/000000493631.jpg,427,640,2013-11-19 22:29:59,493631
1,000000491654.jpg,http://images.cocodataset.org/test2017/000000491654.jpg,480,640,2013-11-19 22:34:37,491654
1,000000196445.jpg,http://images.cocodataset.org/test2017/000000196445.jpg,369,500,2013-11-19 22:36:39,196445
2,000000090022.jpg,http://images.cocodataset.org/test2017/000000090022.jpg,360,640,2013-11-19 22:41:51,90022
1,000000306130.jpg,http://images.cocodataset.org/test2017/000000306130.jpg,426,640,2013-11-19 22:45:26,306130
2,000000354073.jpg,http://images.cocodataset.org/test2017/000000354073.jpg,479,640,2013-11-19 22:49:10,354073
3,000000124029.jpg,http://images.cocodataset.org/test2017/000000124029.jpg,478,640,2013-11-19 22:50:07,124029
1,000000504364.jpg,http://images.cocodataset.org/test2017/000000504364.jpg,425,640,2013-11-19 22:50:33,504364
3,000000139770.jpg,http://images.cocodataset.org/test2017/000000139770.jpg,393,640,2013-11-19 22:51:39,139770
3,000000466038.jpg,http://images.cocodataset.org/test2017/000000466038.jpg,480,640,2013-11-19 23:14:26,466038
4,000000101001.jpg,http://images.cocodataset.org/test2017/000000101001.jpg,380,500,2013-11-19 23:35:30,101001
3,000000359292.jpg,http://images.cocodataset.org/test2017/000000359292.jpg,480,640,2013-11-19 23:43:48,359292
3,000000384295.jpg,http://images.cocodataset.org/test2017/000000384295.jpg,405,640,2013-11-19 23:50:09,384295
3,000000538808.jpg,http://images.cocodataset.org/test2017/000000538808.jpg,612,612,2013-11-20 00:05:06,538808
6,000000084127.jpg,http://images.cocodataset.org/test2017/000000084127.jpg,427,640,2013-11-20 00:12:01,84127
3,000000212282.jpg,http://images.cocodataset.org/test2017/000000212282.jpg,507,640,2013-11-20 00:25:43,212282
3,000000297402.jpg,http://images.cocodataset.org/test2017/000000297402.jpg,427,640,2013-11-20 00:44:21,297402
3,000000250987.jpg,http://images.cocodataset.org/test2017/000000250987.jpg,614,411,2013-11-20 00:47:02,250987
3,000000343785.jpg,http://images.cocodataset.org/test2017/000000343785.jpg,614,411,2013-11-20 00:47:48,343785
3,000000545134.jpg,http://images.cocodataset.org/test2017/000000545134.jpg,614,411,2013-11-20 00:47:50,545134
3,000000225117.jpg,http://images.cocodataset.org/test2017/000000225117.jpg,425,640,2013-11-20 00:55:58,225117
4,000000167919.jpg,http://images.cocodataset.org/test2017/000000167919.jpg,640,347,2013-11-20 00:58:36,167919
3,000000467291.jpg,http://images.cocodataset.org/test2017/000000467291.jpg,640,427,2013-11-20 01:18:09,467291
3,000000372195.jpg,http://images.cocodataset.org/test2017/000000372195.jpg,427,640,2013-11-20 01:35:39,372195
4,000000194410.jpg,http://images.cocodataset.org/test2017/000000194410.jpg,480,640,2013-11-20 01:39:06,194410
1,000000073005.jpg,http://images.cocodataset.org/test2017/000000073005.jpg,374,640,2013-11-20 01:44:07,73005
1,000000300612.jpg,http://images.cocodataset.org/test2017/000000300612.jpg,640,526,2013-11-20 01:44:09,300612
6,000000558397.jpg,http://images.cocodataset.org/test2017/000000558397.jpg,375,500,2013-11-20 02:58:30,558397
3,000000140926.jpg,http://images.cocodataset.org/test2017/000000140926.jpg,640,426,2013-11-20 03:01:46,140926
3,000000436087.jpg,http://images.cocodataset.org/test2017/000000436087.jpg,375,500,2013-11-20 03:32:07,436087
3,000000406416.jpg,http://images.cocodataset.org/test2017/000000406416.jpg,424,640,2013-11-20 03:49:27,406416
2,000000217609.jpg,http://images.cocodataset.org/test2017/000000217609.jpg,480,640,2013-11-20 04:09:31,217609
1,000000308728.jpg,http://images.cocodataset.org/test2017/000000308728.jpg,351,640,2013-11-20 04:30:53,308728
1,000000394223.jpg,http://images.cocodataset.org/test2017/000000394223.jpg,427,640,2013-11-20 04:36:34,394223
1,000000292729.jpg,http://images.cocodataset.org/test2017/000000292729.jpg,640,480,2013-11-20 04:37:04,292729
1,000000441316.jpg,http://images.cocodataset.org/test2017/000000441316.jpg,399,640,2013-11-20 04:52:00,441316
4,000000147373.jpg,http://images.cocodataset.org/test2017/000000147373.jpg,480,640,2013-11-20 05:09:03,147373
1,000000170375.jpg,http://images.cocodataset.org/test2017/000000170375.jpg,425,640,2013-11-20 05:36:15,170375
3,000000111312.jpg,http://images.cocodataset.org/test2017/000000111312.jpg,281,500,2013-11-20 05:36:38,111312
3,000000325635.jpg,http://images.cocodataset.org/test2017/000000325635.jpg,281,500,2013-11-20 05:55:45,325635
4,000000123826.jpg,http://images.cocodataset.org/test2017/000000123826.jpg,500,500,2013-11-20 06:02:34,123826
2,000000197664.jpg,http://images.cocodataset.org/test2017/000000197664.jpg,375,500,2013-11-20 06:11:33,197664
1,000000368719.jpg,http://images.cocodataset.org/test2017/000000368719.jpg,333,500,2013-11-20 06:25:01,368719
4,000000167465.jpg,http://images.cocodataset.org/test2017/000000167465.jpg,480,640,2013-11-20 06:28:30,167465
4,000000158734.jpg,http://images.cocodataset.org/test2017/000000158734.jpg,480,640,2013-11-20 06:28:33,158734
2,000000438695.jpg,http://images.cocodataset.org/test2017/000000438695.jpg,640,480,2013-11-20 07:09:24,438695
2,000000301996.jpg,http://images.cocodataset.org/test2017/000000301996.jpg,640,480,2013-11-20 07:09:28,301996
3,000000328633.jpg,http://images.cocodataset.org/test2017/000000328633.jpg,289,500,2013-11-20 07:44:55,328633
3,000000128749.jpg,http://images.cocodataset.org/test2017/000000128749.jpg,480,640,2013-11-20 08:06:58,128749
3,000000542216.jpg,http://images.cocodataset.org/test2017/000000542216.jpg,427,640,2013-11-20 08:11:44,542216
2,000000212556.jpg,http://images.cocodataset.org/test2017/000000212556.jpg,351,640,2013-11-20 08:12:33,212556
3,000000366265.jpg,http://images.cocodataset.org/test2017/000000366265.jpg,640,607,2013-11-20 08:44:25,366265
3,000000041215.jpg,http://images.cocodataset.org/test2017/000000041215.jpg,426,640,2013-11-20 12:12:46,41215
3,000000377677.jpg,http://images.cocodataset.org/test2017/000000377677.jpg,426,640,2013-11-20 12:12:52,377677
3,000000164853.jpg,http://images.cocodataset.org/test2017/000000164853.jpg,640,427,2013-11-20 12:14:25,164853
1,000000243996.jpg,http://images.cocodataset.org/test2017/000000243996.jpg,360,640,2013-11-20 12:18:11,243996
4,000000112433.jpg,http://images.cocodataset.org/test2017/000000112433.jpg,503,640,2013-11-20 12:31:16,112433
3,000000188071.jpg,http://images.cocodataset.org/test2017/000000188071.jpg,640,428,2013-11-20 12:35:28,188071
3,000000025028.jpg,http://images.cocodataset.org/test2017/000000025028.jpg,429,640,2013-11-20 12:35:30,25028
3,000000191596.jpg,http://images.cocodataset.org/test2017/000000191596.jpg,480,640,2013-11-20 12:35:41,191596
3,000000244783.jpg,http://images.cocodataset.org/test2017/000000244783.jpg,480,640,2013-11-20 12:35:43,244783
4,000000232152.jpg,http://images.cocodataset.org/test2017/000000232152.jpg,427,640,2013-11-20 12:36:13,232152
1,000000063239.jpg,http://images.cocodataset.org/test2017/000000063239.jpg,425,640,2013-11-20 12:58:08,63239
4,000000520853.jpg,http://images.cocodataset.org/test2017/000000520853.jpg,427,640,2013-11-20 13:30:17,520853
3,000000288840.jpg,http://images.cocodataset.org/test2017/000000288840.jpg,480,640,2013-11-20 13:30:26,288840
4,000000323978.jpg,http://images.cocodataset.org/test2017/000000323978.jpg,427,640,2013-11-20 14:40:45,323978
2,000000063621.jpg,http://images.cocodataset.org/test2017/000000063621.jpg,480,640,2013-11-20 14:45:53,63621
2,000000026194.jpg,http://images.cocodataset.org/test2017/000000026194.jpg,480,640,2013-11-20 14:59:17,26194
5,000000181245.jpg,http://images.cocodataset.org/test2017/000000181245.jpg,482,640,2013-11-20 15:04:22,181245
2,000000219875.jpg,http://images.cocodataset.org/test2017/000000219875.jpg,480,640,2013-11-20 15:06:19,219875
2,000000002799.jpg,http://images.cocodataset.org/test2017/000000002799.jpg,333,500,2013-11-20 15:08:15,2799
2,000000145564.jpg,http://images.cocodataset.org/test2017/000000145564.jpg,500,333,2013-11-20 15:08:17,145564
2,000000452977.jpg,http://images.cocodataset.org/test2017/000000452977.jpg,333,500,2013-11-20 15:09:42,452977
2,000000202006.jpg,http://images.cocodataset.org/test2017/000000202006.jpg,612,612,2013-11-20 15:11:16,202006
3,000000455314.jpg,http://images.cocodataset.org/test2017/000000455314.jpg,426,640,2013-11-20 15:25:42,455314
3,000000190116.jpg,http://images.cocodataset.org/test2017/000000190116.jpg,480,640,2013-11-20 15:25:46,190116
3,000000281638.jpg,http://images.cocodataset.org/test2017/000000281638.jpg,426,640,2013-11-20 15:31:17,281638
5,000000048497.jpg,http://images.cocodataset.org/test2017/000000048497.jpg,426,640,2013-11-20 15:36:30,48497
2,000000217662.jpg,http://images.cocodataset.org/test2017/000000217662.jpg,426,640,2013-11-20 16:12:06,217662
2,000000003618.jpg,http://images.cocodataset.org/test2017/000000003618.jpg,426,640,2013-11-20 16:12:10,3618
4,000000460161.jpg,http://images.cocodataset.org/test2017/000000460161.jpg,424,640,2013-11-20 16:43:42,460161
4,000000521336.jpg,http://images.cocodataset.org/test2017/000000521336.jpg,640,427,2013-11-20 16:43:45,521336
4,000000466663.jpg,http://images.cocodataset.org/test2017/000000466663.jpg,427,640,2013-11-20 16:43:49,466663
3,000000284808.jpg,http://images.cocodataset.org/test2017/000000284808.jpg,480,640,2013-11-20 16:54:15,284808
3,000000064938.jpg,http://images.cocodataset.org/test2017/000000064938.jpg,480,640,2013-11-20 16:55:19,64938
1,000000067343.jpg,http://images.cocodataset.org/test2017/000000067343.jpg,640,427,2013-11-20 16:59:06,67343
1,000000417529.jpg,http://images.cocodataset.org/test2017/000000417529.jpg,640,426,2013-11-20 17:08:17,417529
1,000000536533.jpg,http://images.cocodataset.org/test2017/000000536533.jpg,428,640,2013-11-20 17:16:21,536533
3,000000060398.jpg,http://images.cocodataset.org/test2017/000000060398.jpg,481,640,2013-11-20 17:31:36,60398
1,000000006283.jpg,http://images.cocodataset.org/test2017/000000006283.jpg,425,640,2013-11-20 17:32:15,6283
3,000000551311.jpg,http://images.cocodataset.org/test2017/000000551311.jpg,375,500,2013-11-20 17:36:32,551311
1,000000260284.jpg,http://images.cocodataset.org/test2017/000000260284.jpg,480,640,2013-11-20 17:59:57,260284
1,000000456398.jpg,http://images.cocodataset.org/test2017/000000456398.jpg,428,640,2013-11-20 18:01:11,456398
1,000000086218.jpg,http://images.cocodataset.org/test2017/000000086218.jpg,480,640,2013-11-20 18:27:25,86218
1,000000363626.jpg,http://images.cocodataset.org/test2017/000000363626.jpg,480,640,2013-11-20 18:32:30,363626
1,000000564014.jpg,http://images.cocodataset.org/test2017/000000564014.jpg,480,640,2013-11-20 18:32:33,564014
1,000000154550.jpg,http://images.cocodataset.org/test2017/000000154550.jpg,480,640,2013-11-20 18:32:40,154550
1,000000530003.jpg,http://images.cocodataset.org/test2017/000000530003.jpg,480,640,2013-11-20 18:33:21,530003
1,000000066809.jpg,http://images.cocodataset.org/test2017/000000066809.jpg,480,640,2013-11-20 18:33:28,66809
1,000000321180.jpg,http://images.cocodataset.org/test2017/000000321180.jpg,427,640,2013-11-20 18:36:09,321180
3,000000520861.jpg,http://images.cocodataset.org/test2017/000000520861.jpg,640,480,2013-11-20 18:38:24,520861
1,000000444706.jpg,http://images.cocodataset.org/test2017/000000444706.jpg,480,640,2013-11-20 18:41:59,444706
1,000000204050.jpg,http://images.cocodataset.org/test2017/000000204050.jpg,375,500,2013-11-20 18:53:20,204050
4,000000445424.jpg,http://images.cocodataset.org/test2017/000000445424.jpg,640,457,2013-11-20 18:58:03,445424
4,000000227970.jpg,http://images.cocodataset.org/test2017/000000227970.jpg,640,445,2013-11-20 18:58:07,227970
1,000000476378.jpg,http://images.cocodataset.org/test2017/000000476378.jpg,428,640,2013-11-20 19:18:36,476378
1,000000245637.jpg,http://images.cocodataset.org/test2017/000000245637.jpg,335,500,2013-11-20 19:25:25,245637
1,000000373724.jpg,http://images.cocodataset.org/test2017/000000373724.jpg,500,375,2013-11-20 19:32:52,373724
2,000000211797.jpg,http://images.cocodataset.org/test2017/000000211797.jpg,480,640,2013-11-20 19:42:25,211797
1,000000166008.jpg,http://images.cocodataset.org/test2017/000000166008.jpg,375,500,2013-11-20 19:54:24,166008
3,000000536586.jpg,http://images.cocodataset.org/test2017/000000536586.jpg,427,640,2013-11-20 20:27:25,536586
4,000000393307.jpg,http://images.cocodataset.org/test2017/000000393307.jpg,427,640,2013-11-20 20:28:30,393307
4,000000077162.jpg,http://images.cocodataset.org/test2017/000000077162.jpg,427,640,2013-11-20 20:28:35,77162
3,000000038137.jpg,http://images.cocodataset.org/test2017/000000038137.jpg,424,640,2013-11-20 20:41:04,38137
5,000000234228.jpg,http://images.cocodataset.org/test2017/000000234228.jpg,480,640,2013-11-20 20:45:23,234228
5,000000216533.jpg,http://images.cocodataset.org/test2017/000000216533.jpg,640,349,2013-11-20 20:51:29,216533
5,000000014463.jpg,http://images.cocodataset.org/test2017/000000014463.jpg,452,640,2013-11-20 20:51:39,14463
5,000000566615.jpg,http://images.cocodataset.org/test2017/000000566615.jpg,471,640,2013-11-20 20:53:23,566615
5,000000540419.jpg,http://images.cocodataset.org/test2017/000000540419.jpg,390,640,2013-11-20 20:54:49,540419
5,000000204476.jpg,http://images.cocodataset.org/test2017/000000204476.jpg,407,640,2013-11-20 20:54:51,204476
4,000000182553.jpg,http://images.cocodataset.org/test2017/000000182553.jpg,323,597,2013-11-20 21:12:33,182553
3,000000240541.jpg,http://images.cocodataset.org/test2017/000000240541.jpg,424,640,2013-11-20 21:12:55,240541
2,000000423905.jpg,http://images.cocodataset.org/test2017/000000423905.jpg,425,640,2013-11-20 21:12:56,423905
4,000000227271.jpg,http://images.cocodataset.org/test2017/000000227271.jpg,640,427,2013-11-20 21:14:52,227271
3,000000307195.jpg,http://images.cocodataset.org/test2017/000000307195.jpg,427,640,2013-11-20 21:21:56,307195
4,000000404489.jpg,http://images.cocodataset.org/test2017/000000404489.jpg,434,640,2013-11-20 21:31:08,404489
1,000000253735.jpg,http://images.cocodataset.org/test2017/000000253735.jpg,480,640,2013-11-20 21:41:08,253735
3,000000191438.jpg,http://images.cocodataset.org/test2017/000000191438.jpg,640,426,2013-11-20 21:49:05,191438
4,000000446423.jpg,http://images.cocodataset.org/test2017/000000446423.jpg,498,640,2013-11-20 21:53:48,446423
3,000000459410.jpg,http://images.cocodataset.org/test2017/000000459410.jpg,640,640,2013-11-20 22:03:29,459410
4,000000395224.jpg,http://images.cocodataset.org/test2017/000000395224.jpg,480,640,2013-11-20 22:34:35,395224
3,000000168396.jpg,http://images.cocodataset.org/test2017/000000168396.jpg,480,640,2013-11-20 22:37:14,168396
1,000000260161.jpg,http://images.cocodataset.org/test2017/000000260161.jpg,425,640,2013-11-20 22:54:26,260161
1,000000218112.jpg,http://images.cocodataset.org/test2017/000000218112.jpg,425,640,2013-11-20 22:54:29,218112
3,000000282584.jpg,http://images.cocodataset.org/test2017/000000282584.jpg,427,640,2013-11-20 23:07:44,282584
3,000000374356.jpg,http://images.cocodataset.org/test2017/000000374356.jpg,480,640,2013-11-20 23:08:46,374356
3,000000308239.jpg,http://images.cocodataset.org/test2017/000000308239.jpg,480,640,2013-11-20 23:29:04,308239
3,000000571394.jpg,http://images.cocodataset.org/test2017/000000571394.jpg,480,640,2013-11-20 23:45:26,571394
4,000000473308.jpg,http://images.cocodataset.org/test2017/000000473308.jpg,480,640,2013-11-20 23:50:33,473308
4,000000019808.jpg,http://images.cocodataset.org/test2017/000000019808.jpg,480,640,2013-11-20 23:53:33,19808
3,000000524659.jpg,http://images.cocodataset.org/test2017/000000524659.jpg,424,640,2013-11-20 23:54:29,524659
4,000000419881.jpg,http://images.cocodataset.org/test2017/000000419881.jpg,640,471,2013-11-20 23:59:17,419881
2,000000142044.jpg,http://images.cocodataset.org/test2017/000000142044.jpg,480,640,2013-11-20 23:59:19,142044
2,000000004082.jpg,http://images.cocodataset.org/test2017/000000004082.jpg,640,480,2013-11-20 23:59:22,4082
3,000000382867.jpg,http://images.cocodataset.org/test2017/000000382867.jpg,427,640,2013-11-21 00:13:46,382867
3,000000089412.jpg,http://images.cocodataset.org/test2017/000000089412.jpg,604,453,2013-11-21 00:32:37,89412
3,000000060222.jpg,http://images.cocodataset.org/test2017/000000060222.jpg,427,640,2013-11-21 00:43:55,60222
2,000000475122.jpg,http://images.cocodataset.org/test2017/000000475122.jpg,480,640,2013-11-21 00:49:22,475122
3,000000509413.jpg,http://images.cocodataset.org/test2017/000000509413.jpg,427,640,2013-11-21 00:56:31,509413
2,000000222706.jpg,http://images.cocodataset.org/test2017/000000222706.jpg,640,480,2013-11-21 01:10:55,222706
5,000000048722.jpg,http://images.cocodataset.org/test2017/000000048722.jpg,480,640,2013-11-21 01:11:31,48722
3,000000313536.jpg,http://images.cocodataset.org/test2017/000000313536.jpg,612,612,2013-11-21 01:11:57,313536
1,000000281075.jpg,http://images.cocodataset.org/test2017/000000281075.jpg,612,612,2013-11-21 01:18:15,281075
1,000000038617.jpg,http://images.cocodataset.org/test2017/000000038617.jpg,640,499,2013-11-21 01:23:14,38617
2,000000037002.jpg,http://images.cocodataset.org/test2017/000000037002.jpg,375,500,2013-11-21 01:26:41,37002
2,000000020353.jpg,http://images.cocodataset.org/test2017/000000020353.jpg,428,640,2013-11-21 01:37:18,20353
3,000000434815.jpg,http://images.cocodataset.org/test2017/000000434815.jpg,375,500,2013-11-21 01:45:53,434815
3,000000211666.jpg,http://images.cocodataset.org/test2017/000000211666.jpg,500,423,2013-11-21 01:47:16,211666
1,000000219648.jpg,http://images.cocodataset.org/test2017/000000219648.jpg,480,640,2013-11-21 01:49:40,219648
1,000000352388.jpg,http://images.cocodataset.org/test2017/000000352388.jpg,480,640,2013-11-21 01:49:42,352388
1,000000581315.jpg,http://images.cocodataset.org/test2017/000000581315.jpg,612,612,2013-11-21 01:58:57,581315
3,000000173542.jpg,http://images.cocodataset.org/test2017/000000173542.jpg,612,612,2013-11-21 02:21:24,173542
4,000000269603.jpg,http://images.cocodataset.org/test2017/000000269603.jpg,427,640,2013-11-21 02:27:02,269603
4,000000510653.jpg,http://images.cocodataset.org/test2017/000000510653.jpg,427,640,2013-11-21 02:34:45,510653
2,000000029243.jpg,http://images.cocodataset.org/test2017/000000029243.jpg,427,640,2013-11-21 02:36:22,29243
3,000000336453.jpg,http://images.cocodataset.org/test2017/000000336453.jpg,378,640,2013-11-21 02:48:44,336453
3,000000478691.jpg,http://images.cocodataset.org/test2017/000000478691.jpg,640,424,2013-11-21 03:27:30,478691
5,000000581691.jpg,http://images.cocodataset.org/test2017/000000581691.jpg,427,640,2013-11-21 03:28:12,581691
4,000000331825.jpg,http://images.cocodataset.org/test2017/000000331825.jpg,480,640,2013-11-21 03:39:43,331825
4,000000524978.jpg,http://images.cocodataset.org/test2017/000000524978.jpg,480,640,2013-11-21 03:43:21,524978
4,000000540399.jpg,http://images.cocodataset.org/test2017/000000540399.jpg,480,640,2013-11-21 03:43:25,540399
4,000000276355.jpg,http://images.cocodataset.org/test2017/000000276355.jpg,480,640,2013-11-21 03:43:28,276355
4,000000146180.jpg,http://images.cocodataset.org/test2017/000000146180.jpg,640,480,2013-11-21 03:43:32,146180
5,000000098657.jpg,http://images.cocodataset.org/test2017/000000098657.jpg,427,640,2013-11-21 03:52:28,98657
1,000000495141.jpg,http://images.cocodataset.org/test2017/000000495141.jpg,480,640,2013-11-21 04:25:05,495141
1,000000175648.jpg,http://images.cocodataset.org/test2017/000000175648.jpg,482,640,2013-11-21 04:41:03,175648
1,000000065576.jpg,http://images.cocodataset.org/test2017/000000065576.jpg,479,640,2013-11-21 04:41:07,65576
1,000000007441.jpg,http://images.cocodataset.org/test2017/000000007441.jpg,479,640,2013-11-21 04:42:33,7441
3,000000548911.jpg,http://images.cocodataset.org/test2017/000000548911.jpg,427,640,2013-11-21 04:48:27,548911
1,000000423026.jpg,http://images.cocodataset.org/test2017/000000423026.jpg,640,426,2013-11-21 05:14:34,423026
1,000000060926.jpg,http://images.cocodataset.org/test2017/000000060926.jpg,640,426,2013-11-21 05:14:40,60926
1,000000580272.jpg,http://images.cocodataset.org/test2017/000000580272.jpg,359,640,2013-11-21 05:23:35,580272
2,000000015989.jpg,http://images.cocodataset.org/test2017/000000015989.jpg,469,640,2013-11-21 05:48:38,15989
2,000000173849.jpg,http://images.cocodataset.org/test2017/000000173849.jpg,640,473,2013-11-21 05:48:43,173849
2,000000164798.jpg,http://images.cocodataset.org/test2017/000000164798.jpg,506,640,2013-11-21 05:50:11,164798
5,000000522662.jpg,http://images.cocodataset.org/test2017/000000522662.jpg,359,640,2013-11-21 19:32:26,522662
1,000000534498.jpg,http://images.cocodataset.org/test2017/000000534498.jpg,425,640,2013-11-21 19:37:29,534498
1,000000534971.jpg,http://images.cocodataset.org/test2017/000000534971.jpg,425,640,2013-11-21 19:37:52,534971
1,000000382496.jpg,http://images.cocodataset.org/test2017/000000382496.jpg,457,640,2013-11-21 19:39:06,382496
3,000000273720.jpg,http://images.cocodataset.org/test2017/000000273720.jpg,640,427,2013-11-21 19:40:31,273720
3,000000433369.jpg,http://images.cocodataset.org/test2017/000000433369.jpg,428,640,2013-11-21 19:59:28,433369
1,000000157583.jpg,http://images.cocodataset.org/test2017/000000157583.jpg,640,480,2013-11-21 20:18:09,157583
3,000000488525.jpg,http://images.cocodataset.org/test2017/000000488525.jpg,640,480,2013-11-21 20:19:45,488525
2,000000488899.jpg,http://images.cocodataset.org/test2017/000000488899.jpg,480,640,2013-11-21 20:33:22,488899
3,000000221066.jpg,http://images.cocodataset.org/test2017/000000221066.jpg,427,640,2013-11-21 20:45:23,221066
3,000000247564.jpg,http://images.cocodataset.org/test2017/000000247564.jpg,427,640,2013-11-21 20:48:20,247564
3,000000457328.jpg,http://images.cocodataset.org/test2017/000000457328.jpg,428,640,2013-11-21 21:02:34,457328
1,000000563043.jpg,http://images.cocodataset.org/test2017/000000563043.jpg,640,411,2013-11-21 21:04:05,563043
5,000000027702.jpg,http://images.cocodataset.org/test2017/000000027702.jpg,375,500,2013-11-21 21:24:06,27702
1,000000425401.jpg,http://images.cocodataset.org/test2017/000000425401.jpg,375,500,2013-11-21 21:26:34,425401
1,000000308732.jpg,http://images.cocodataset.org/test2017/000000308732.jpg,480,640,2013-11-21 21:29:50,308732
1,000000456363.jpg,http://images.cocodataset.org/test2017/000000456363.jpg,426,640,2013-11-21 21:34:46,456363
4,000000092695.jpg,http://images.cocodataset.org/test2017/000000092695.jpg,375,500,2013-11-21 21:44:26,92695
3,000000139395.jpg,http://images.cocodataset.org/test2017/000000139395.jpg,640,427,2013-11-21 22:13:30,139395
6,000000557025.jpg,http://images.cocodataset.org/test2017/000000557025.jpg,640,521,2013-11-21 22:21:16,557025
1,000000471652.jpg,http://images.cocodataset.org/test2017/000000471652.jpg,425,640,2013-11-21 23:01:56,471652
4,000000533366.jpg,http://images.cocodataset.org/test2017/000000533366.jpg,427,640,2013-11-21 23:33:54,533366
6,000000233078.jpg,http://images.cocodataset.org/test2017/000000233078.jpg,375,500,2013-11-21 23:41:37,233078
6,000000563193.jpg,http://images.cocodataset.org/test2017/000000563193.jpg,375,500,2013-11-21 23:41:39,563193
3,000000500388.jpg,http://images.cocodataset.org/test2017/000000500388.jpg,640,480,2013-11-21 23:53:07,500388
2,000000051432.jpg,http://images.cocodataset.org/test2017/000000051432.jpg,480,640,2013-11-22 00:00:55,51432
